@RELATION compras

@ATTRIBUTE id NUMERIC
@ATTRIBUTE sexo {F,M}
@ATTRIBUTE estado_civil {DIVORCIADO, SOLTEIRO, VIUVO, CASADO}
@ATTRIBUTE cidade {VITORIA}
@ATTRIBUTE bairro {CENTRO, 'SANTO ANTONIO', JUCUTUQUARA, MARUIPE, 'PRAIA DO CANTO', 'SAO PEDRO', GOIABEIRAS, 'JARDIM CAMBURI', 'JARDIM DA PENHA'}
@ATTRIBUTE estado {'ESPIRITO SANTO'}
@ATTRIBUTE produto STRING
@ATTRIBUTE preco NUMERIC
@ATTRIBUTE estabelecimento {INFORMATICA, BRINQUEDOS, 'CELULARES E TELEFONIA', ELETRODOMESTICOS, 'BELEZA E PERFUMARIA', GAMES, LIVROS, DECORACAO}
@ATTRIBUTE data_compra DATE "yyyy-MM-dd"
@ATTRIBUTE data_compra_dia NUMERIC
@ATTRIBUTE data_compra_mes NUMERIC
@ATTRIBUTE data_compra_semana {Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday}

@DATA
975,"F","VIUVO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Heavy Duty Linen Plate",34.29,"BRINQUEDOS","2016-07-30T21:00:00-03:00",30,7,"Saturday"
976,"F","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Sleek Plastic Clock",23.5,"ELETRODOMESTICOS","2016-03-14T21:00:00-03:00",14,3,"Monday"
977,"M","SOLTEIRO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Enormous Steel Watch",12.68,"DECORACAO","2016-01-03T22:00:00-02:00",3,1,"Sunday"
978,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Small Paper Shirt",58.24,"BELEZA E PERFUMARIA","2016-02-21T21:00:00-03:00",21,2,"Sunday"
979,"M","CASADO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Rustic Bronze Shoes",10.77,"GAMES","2016-11-26T22:00:00-02:00",26,11,"Saturday"
980,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Rustic Cotton Clock",5.29,"INFORMATICA","2016-02-20T22:00:00-02:00",20,2,"Saturday"
981,"F","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Awesome Steel Bag",68.97,"INFORMATICA","2016-05-08T21:00:00-03:00",8,5,"Sunday"
982,"F","CASADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Heavy Duty Iron Chair",0.59,"BRINQUEDOS","2016-06-01T21:00:00-03:00",1,6,"Wednesday"
983,"M","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Ergonomic Plastic Wallet",63.61,"BELEZA E PERFUMARIA","2016-05-26T21:00:00-03:00",26,5,"Thursday"
984,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Gorgeous Marble Coat",89.32,"BELEZA E PERFUMARIA","2016-12-26T22:00:00-02:00",26,12,"Monday"
985,"F","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Incredible Granite Shoes",89.52,"LIVROS","2016-09-02T21:00:00-03:00",2,9,"Friday"
986,"M","VIUVO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Lightweight Concrete Wallet",79.33,"CELULARES E TELEFONIA","2016-06-10T21:00:00-03:00",10,6,"Friday"
987,"M","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Durable Wool Lamp",33,"INFORMATICA","2016-05-10T21:00:00-03:00",10,5,"Tuesday"
988,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Gorgeous Leather Plate",72.52,"BELEZA E PERFUMARIA","2016-07-16T21:00:00-03:00",16,7,"Saturday"
989,"F","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Ergonomic Rubber Watch",44.65,"INFORMATICA","2016-12-17T22:00:00-02:00",17,12,"Saturday"
990,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Sleek Bronze Gloves",46.44,"BELEZA E PERFUMARIA","2016-05-22T21:00:00-03:00",22,5,"Sunday"
991,"F","DIVORCIADO","VITORIA","CENTRO","ESPIRITO SANTO","Durable Aluminum Plate",14.9,"BRINQUEDOS","2016-11-13T22:00:00-02:00",13,11,"Sunday"
992,"F","DIVORCIADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Synergistic Bronze Plate",53.03,"BELEZA E PERFUMARIA","2016-04-02T21:00:00-03:00",2,4,"Saturday"
993,"M","VIUVO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Lightweight Granite Clock",46.75,"INFORMATICA","2016-05-24T21:00:00-03:00",24,5,"Tuesday"
994,"F","CASADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Small Plastic Knife",14.57,"CELULARES E TELEFONIA","2016-09-11T21:00:00-03:00",11,9,"Sunday"
995,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Synergistic Paper Clock",95.41,"BELEZA E PERFUMARIA","2016-01-17T22:00:00-02:00",17,1,"Sunday"
996,"M","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Lightweight Plastic Chair",83.36,"BELEZA E PERFUMARIA","2016-08-28T21:00:00-03:00",28,8,"Sunday"
997,"M","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Aerodynamic Bronze Shirt",44.81,"DECORACAO","2016-11-05T22:00:00-02:00",5,11,"Saturday"
998,"M","SOLTEIRO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Durable Steel Shoes",82.92,"ELETRODOMESTICOS","2016-05-13T21:00:00-03:00",13,5,"Friday"
999,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Rustic Aluminum Table",33.82,"BELEZA E PERFUMARIA","2016-08-19T21:00:00-03:00",19,8,"Friday"
1000,"M","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Practical Plastic Clock",29.68,"BRINQUEDOS","2016-04-23T21:00:00-03:00",23,4,"Saturday"



